Geneid	SRR5364330
ENSMUSG00000136857	0
ENSMUSG00000136870	0
ENSMUSG00000136877	2
ENSMUSG00000136904	21
ENSMUSG00000136905	1
ENSMUSG00000136913	3
ENSMUSG00000136933	0
ENSMUSG00000120969	46
ENSMUSG00000136937	1
ENSMUSG00000136945	5
ENSMUSG00000089916	10
ENSMUSG00000136983	0
ENSMUSG00000137022	3
ENSMUSG00000137026	23
ENSMUSG00000137028	0
ENSMUSG00000137045	0
ENSMUSG00000137050	0
ENSMUSG00000137078	0
ENSMUSG00000137089	0
ENSMUSG00000137122	0
ENSMUSG00000137162	2
ENSMUSG00000099995	0
ENSMUSG00000120945	2
ENSMUSG00000137193	0
ENSMUSG00000137227	0
ENSMUSG00000137229	0
ENSMUSG00000137230	24
ENSMUSG00000137265	0
ENSMUSG00000137279	1
ENSMUSG00000137290	0
ENSMUSG00000137297	0
ENSMUSG00000137364	1
ENSMUSG00000137385	0
ENSMUSG00000137391	29
ENSMUSG00000085121	0
ENSMUSG00000137408	0
ENSMUSG00000137443	4
ENSMUSG00000137456	1
ENSMUSG00000137509	0
ENSMUSG00000097339	6
ENSMUSG00000137537	0
ENSMUSG00000137571	0
ENSMUSG00000106230	6
ENSMUSG00000137661	0
ENSMUSG00000137682	2
ENSMUSG00000137746	21
ENSMUSG00000137769	0
ENSMUSG00000137771	0
ENSMUSG00000137784	0
ENSMUSG00000137800	1
ENSMUSG00000121725	48
ENSMUSG00000098097	213
ENSMUSG00000120358	4
ENSMUSG00000137834	11
ENSMUSG00000137840	1
ENSMUSG00000137860	2
ENSMUSG00000120182	1
ENSMUSG00000137871	2
ENSMUSG00000137872	14
ENSMUSG00000137876	2
ENSMUSG00000137903	0
ENSMUSG00000105811	0
ENSMUSG00000137939	0
ENSMUSG00000137941	0
ENSMUSG00000137955	3
ENSMUSG00000137968	1
ENSMUSG00000137972	0
ENSMUSG00000137974	0
ENSMUSG00000137985	0
ENSMUSG00000138009	0
ENSMUSG00000138011	0
ENSMUSG00000121716	1
ENSMUSG00000138050	0
ENSMUSG00000138096	0
ENSMUSG00000120730	1
ENSMUSG00000138101	0
ENSMUSG00000054426	172
ENSMUSG00000138141	1
ENSMUSG00000102203	0
ENSMUSG00000138218	1
ENSMUSG00000103695	4
ENSMUSG00000138280	2
ENSMUSG00000097365	11
ENSMUSG00000138297	0
ENSMUSG00000138311	1
ENSMUSG00000138315	0
ENSMUSG00000138338	0
ENSMUSG00000138346	0
ENSMUSG00000138349	0
ENSMUSG00000102215	100
ENSMUSG00000104659	0
ENSMUSG00000138358	0
ENSMUSG00000138377	0
ENSMUSG00000097032	67
ENSMUSG00000120589	1
ENSMUSG00000138449	0
ENSMUSG00000106429	0
ENSMUSG00000138484	0
ENSMUSG00000097804	1
ENSMUSG00000138505	0
ENSMUSG00000086438	1
ENSMUSG00000105975	1
ENSMUSG00000091575	1
ENSMUSG00000138557	13
ENSMUSG00000138582	0
ENSMUSG00000138610	0
ENSMUSG00000138619	1
ENSMUSG00000138622	3
ENSMUSG00000138636	0
ENSMUSG00000138647	2
ENSMUSG00000138653	0
ENSMUSG00000138668	1
ENSMUSG00000138671	0
ENSMUSG00000138682	0
ENSMUSG00000102067	0
ENSMUSG00000106108	6
ENSMUSG00000138719	0
ENSMUSG00000138722	2
ENSMUSG00000138734	0
ENSMUSG00000138757	2
ENSMUSG00000138762	0
ENSMUSG00000138775	1
ENSMUSG00000105952	0
ENSMUSG00000120422	6
ENSMUSG00000096922	2
ENSMUSG00000105085	7
ENSMUSG00000138837	1
ENSMUSG00000044522	128
ENSMUSG00000138855	44
ENSMUSG00000138873	11
ENSMUSG00000138891	11
ENSMUSG00000138892	0
ENSMUSG00000120153	27
ENSMUSG00000138931	0
ENSMUSG00000138964	0
ENSMUSG00000139012	1
ENSMUSG00000139026	2
ENSMUSG00000105816	1
ENSMUSG00000139029	0
ENSMUSG00000139033	0
ENSMUSG00000139050	0
ENSMUSG00000139065	0
ENSMUSG00000139076	40
ENSMUSG00000139160	0
ENSMUSG00000104669	0
ENSMUSG00000139201	0
ENSMUSG00000120615	157
ENSMUSG00000139207	4
ENSMUSG00000074398	9
ENSMUSG00000097786	3
ENSMUSG00000139235	0
ENSMUSG00000139242	0
ENSMUSG00000097124	3
ENSMUSG00000139263	0
ENSMUSG00000139277	0
ENSMUSG00000103334	2
ENSMUSG00000139287	0
ENSMUSG00000139288	0
ENSMUSG00000139322	1
ENSMUSG00000139325	0
ENSMUSG00000085084	2273
ENSMUSG00000139354	0
ENSMUSG00000139362	0
ENSMUSG00000139365	0
ENSMUSG00000139371	0
ENSMUSG00000139385	1
ENSMUSG00000139387	0
ENSMUSG00000139394	0
ENSMUSG00000139396	1
ENSMUSG00000139408	1
ENSMUSG00000120476	4
ENSMUSG00000139417	0
ENSMUSG00000139424	1
ENSMUSG00000139426	3
ENSMUSG00000139436	13
ENSMUSG00000139445	0
ENSMUSG00000139450	1
ENSMUSG00000139451	0
ENSMUSG00000139454	1
ENSMUSG00000139460	0
ENSMUSG00000139490	9
ENSMUSG00000139494	0
ENSMUSG00000139500	0
ENSMUSG00000119974	68
ENSMUSG00000105296	14
ENSMUSG00000139561	0
ENSMUSG00000100252	2293
ENSMUSG00000139591	0
ENSMUSG00000139599	0
ENSMUSG00000139615	0
ENSMUSG00000104675	0
ENSMUSG00000139647	5
ENSMUSG00000139675	0
ENSMUSG00000105057	5
ENSMUSG00000139722	215
ENSMUSG00000087660	9
ENSMUSG00000139742	0
ENSMUSG00000139768	0
ENSMUSG00000085956	48
ENSMUSG00000139782	0
ENSMUSG00000139822	0
ENSMUSG00000139860	0
ENSMUSG00000139868	2
ENSMUSG00000086273	0
ENSMUSG00000139903	0
ENSMUSG00000102595	1
ENSMUSG00000139927	0
ENSMUSG00000104093	256
ENSMUSG00000120291	0
ENSMUSG00000140002	0
ENSMUSG00000140007	0
ENSMUSG00000090120	25
ENSMUSG00000140027	1
ENSMUSG00000104283	191
ENSMUSG00000103408	7
ENSMUSG00000140056	0
ENSMUSG00000140059	0
ENSMUSG00000140080	3
ENSMUSG00000140082	3
ENSMUSG00000140088	0
ENSMUSG00000140112	0
ENSMUSG00000121472	10
ENSMUSG00000140153	0
ENSMUSG00000140176	2
ENSMUSG00000085702	0
ENSMUSG00000140192	0
ENSMUSG00000140213	0
ENSMUSG00000105146	1
ENSMUSG00000140245	1
ENSMUSG00000140250	3
ENSMUSG00000140267	0
ENSMUSG00000140274	0
ENSMUSG00000140288	0
ENSMUSG00000120644	0
ENSMUSG00000140319	0
ENSMUSG00000140322	0
ENSMUSG00000140354	0
ENSMUSG00000140360	0
ENSMUSG00000140393	0
ENSMUSG00000084754	15
ENSMUSG00000140401	0
ENSMUSG00000140422	0
ENSMUSG00000140423	0
ENSMUSG00000140474	2
ENSMUSG00000140476	1
ENSMUSG00000140510	0
ENSMUSG00000140513	0
ENSMUSG00000105767	0
ENSMUSG00000104102	1
ENSMUSG00000140563	0
ENSMUSG00000140580	0
ENSMUSG00000140587	2
ENSMUSG00000140594	0
ENSMUSG00000140628	5
ENSMUSG00000140654	0
ENSMUSG00000140669	23
ENSMUSG00000140679	0
ENSMUSG00000140699	0
ENSMUSG00000140711	1
ENSMUSG00000120078	1
ENSMUSG00000140744	0
ENSMUSG00000140751	2
ENSMUSG00000140757	0
ENSMUSG00000140764	1
ENSMUSG00000140769	0
ENSMUSG00000140780	0
ENSMUSG00000085754	3
ENSMUSG00000140813	3
ENSMUSG00000103041	521
ENSMUSG00000104835	2
ENSMUSG00000140863	1
ENSMUSG00000140875	0
ENSMUSG00000140881	0
ENSMUSG00000140895	0
ENSMUSG00000140903	9
ENSMUSG00000140906	2
ENSMUSG00000140909	0
ENSMUSG00000105355	39
ENSMUSG00000098515	0
ENSMUSG00000140957	2
ENSMUSG00000140972	0
ENSMUSG00000141005	5
ENSMUSG00000141060	1
ENSMUSG00000141079	0
ENSMUSG00000141101	0
ENSMUSG00000120149	9
ENSMUSG00000141135	0
ENSMUSG00000141150	0
ENSMUSG00000141152	0
ENSMUSG00000141153	0
ENSMUSG00000141160	43
ENSMUSG00000141166	0
ENSMUSG00000120952	6
ENSMUSG00000106168	0
ENSMUSG00000141192	0
ENSMUSG00000141229	8
ENSMUSG00000141245	0
ENSMUSG00000097639	28
ENSMUSG00000141310	3
ENSMUSG00000105297	0
ENSMUSG00000141343	0
ENSMUSG00000141347	0
ENSMUSG00000105837	1
ENSMUSG00000097583	222
ENSMUSG00000141375	0
ENSMUSG00000141385	6
ENSMUSG00000141390	1
ENSMUSG00000141409	0
ENSMUSG00000121347	506
ENSMUSG00000141420	0
ENSMUSG00000141427	0
ENSMUSG00000141434	2
ENSMUSG00000103587	0
ENSMUSG00000141464	0
ENSMUSG00000105838	0
ENSMUSG00000141468	0
ENSMUSG00000141472	0
ENSMUSG00000141481	2
ENSMUSG00000141484	0
ENSMUSG00000141485	0
ENSMUSG00000121778	0
ENSMUSG00000141503	0
ENSMUSG00000141510	2
ENSMUSG00000105440	0
ENSMUSG00000141534	181
ENSMUSG00000141543	1
ENSMUSG00000141551	12
ENSMUSG00000141566	0
ENSMUSG00000141588	4
ENSMUSG00000141592	0
ENSMUSG00000141601	0
ENSMUSG00000141626	3
ENSMUSG00000141642	0
ENSMUSG00000141671	0
ENSMUSG00000141675	0
ENSMUSG00000141697	0
ENSMUSG00000141702	1
ENSMUSG00000141703	1
ENSMUSG00000104444	2
ENSMUSG00000141756	1
ENSMUSG00000141782	0
ENSMUSG00000141790	1
ENSMUSG00000141807	0
ENSMUSG00000141813	0
ENSMUSG00000051788	4
ENSMUSG00000141912	1
ENSMUSG00000141941	0
ENSMUSG00000141974	3
ENSMUSG00000142014	0
ENSMUSG00000056023	11
ENSMUSG00000142053	1
ENSMUSG00000142055	6
ENSMUSG00000142084	0
ENSMUSG00000142092	0
ENSMUSG00000098659	51
ENSMUSG00000097539	0
ENSMUSG00000120107	0
ENSMUSG00000142180	0
ENSMUSG00000142193	0
ENSMUSG00000097299	0
ENSMUSG00000142217	2
ENSMUSG00000142231	0
ENSMUSG00000142234	1
ENSMUSG00000142239	3
ENSMUSG00000074346	47
ENSMUSG00000142279	40
ENSMUSG00000142291	0
ENSMUSG00000105125	0
ENSMUSG00000142317	1
ENSMUSG00000142329	0
ENSMUSG00000142336	0
ENSMUSG00000142351	0
ENSMUSG00000142361	0
ENSMUSG00000142365	0
ENSMUSG00000142378	77
ENSMUSG00000142393	0
ENSMUSG00000105769	2
ENSMUSG00000142432	0
ENSMUSG00000142460	0
ENSMUSG00000142548	2
ENSMUSG00000142561	0
ENSMUSG00000142576	9
ENSMUSG00000037884	8
ENSMUSG00000142579	0
ENSMUSG00000142611	0
ENSMUSG00000142616	2
ENSMUSG00000142651	3
ENSMUSG00000142654	0
ENSMUSG00000142684	0
ENSMUSG00000142698	0
ENSMUSG00000142712	1
ENSMUSG00000104776	0
ENSMUSG00000142750	0
ENSMUSG00000142775	0
ENSMUSG00000069118	0
ENSMUSG00000142788	0
ENSMUSG00000142827	0
ENSMUSG00000142840	0
ENSMUSG00000142857	0
ENSMUSG00000142866	0
ENSMUSG00000142890	1
ENSMUSG00000142910	0
ENSMUSG00000142954	0
ENSMUSG00000142996	0
ENSMUSG00000143009	0
ENSMUSG00000143013	0
ENSMUSG00000143019	0
ENSMUSG00000143032	0
ENSMUSG00000143068	1
ENSMUSG00000143083	0
ENSMUSG00000143094	0
ENSMUSG00000143096	0
ENSMUSG00000119993	1
ENSMUSG00000143119	0
ENSMUSG00000143149	0
ENSMUSG00000143150	9
ENSMUSG00000143165	1
ENSMUSG00000143166	0
ENSMUSG00000106227	0
ENSMUSG00000143191	9
ENSMUSG00000143204	0
ENSMUSG00000143217	4
ENSMUSG00000143228	0
ENSMUSG00000143232	28
ENSMUSG00000143252	0
ENSMUSG00000143300	1
ENSMUSG00000143312	0
ENSMUSG00000143320	0
ENSMUSG00000143345	0
ENSMUSG00000143364	0
ENSMUSG00000143405	1
ENSMUSG00000143447	5
ENSMUSG00000143452	0
ENSMUSG00000143454	0
ENSMUSG00000100666	10
ENSMUSG00000143521	2
ENSMUSG00000097911	86
ENSMUSG00000105012	10
ENSMUSG00000104586	1
ENSMUSG00000120830	7
ENSMUSG00000143565	1
ENSMUSG00000143593	0
ENSMUSG00000143608	0
ENSMUSG00000143609	1
ENSMUSG00000143611	1
ENSMUSG00000106139	9
ENSMUSG00000143665	1
ENSMUSG00000143685	0
ENSMUSG00000143693	1
ENSMUSG00000106367	1
ENSMUSG00000143752	0
ENSMUSG00000120269	1
ENSMUSG00000143789	0
ENSMUSG00000106137	0
ENSMUSG00000143825	0
ENSMUSG00000143853	1
ENSMUSG00000143874	0
ENSMUSG00000143878	0
ENSMUSG00000143903	0
ENSMUSG00000143924	0
ENSMUSG00000144014	0
ENSMUSG00000144018	3
ENSMUSG00000121819	63
ENSMUSG00000103965	8
ENSMUSG00000144138	1
ENSMUSG00000144165	0
ENSMUSG00000144175	0
ENSMUSG00000144180	0
ENSMUSG00000144182	1
ENSMUSG00000144185	14
ENSMUSG00000086389	10
ENSMUSG00000144186	0
ENSMUSG00000144187	0
ENSMUSG00000144188	0
ENSMUSG00000144189	2
ENSMUSG00000144190	3
ENSMUSG00000144191	7
ENSMUSG00000144192	0
ENSMUSG00000105241	0
ENSMUSG00000123736	0
ENSMUSG00000105914	1
ENSMUSG00000125906	0
ENSMUSG00000037096	0
ENSMUSG00000134356	12
ENSMUSG00000103993	0
ENSMUSG00000044330	10
ENSMUSG00000139110	0
ENSMUSG00000050533	0
ENSMUSG00000142831	0
ENSMUSG00000103454	0
ENSMUSG00000126353	2
ENSMUSG00000078691	0
ENSMUSG00000137742	0
ENSMUSG00000103848	0
ENSMUSG00000135015	1
ENSMUSG00000103725	0
ENSMUSG00000144110	0
ENSMUSG00000103011	0
ENSMUSG00000103116	2
ENSMUSG00000074479	0
ENSMUSG00000125919	0
ENSMUSG00000104375	0
ENSMUSG00000135256	0
ENSMUSG00000106246	1
ENSMUSG00000141548	1
ENSMUSG00000084092	0
ENSMUSG00000123269	0
ENSMUSG00000106462	0
ENSMUSG00000127440	2
ENSMUSG00000105021	10
ENSMUSG00000136825	2
ENSMUSG00000105336	1
ENSMUSG00000136862	10
ENSMUSG00000106353	0
ENSMUSG00000127484	0
ENSMUSG00000104091	5
ENSMUSG00000136986	33
ENSMUSG00000078684	48
ENSMUSG00000122484	74
ENSMUSG00000122565	0
ENSMUSG00000104031	6
ENSMUSG00000133126	0
ENSMUSG00000102298	0
ENSMUSG00000102564	10
ENSMUSG00000093671	0
ENSMUSG00000136894	0
ENSMUSG00000106592	0
ENSMUSG00000120716	4
ENSMUSG00000105388	323
ENSMUSG00000105872	0
ENSMUSG00000086968	2502
ENSMUSG00000082720	0
ENSMUSG00000129286	0
ENSMUSG00000089664	0
ENSMUSG00000128781	2
ENSMUSG00000049231	0
ENSMUSG00000128745	3
ENSMUSG00000083627	0
ENSMUSG00000122935	3
ENSMUSG00000081688	0
ENSMUSG00000087357	0
ENSMUSG00000070522	3
ENSMUSG00000083462	0
ENSMUSG00000126924	3
ENSMUSG00000083079	0
ENSMUSG00000141775	0
ENSMUSG00000081506	0
ENSMUSG00000124683	0
ENSMUSG00000133675	0
ENSMUSG00000093484	0
ENSMUSG00000143891	0
ENSMUSG00000098198	8
ENSMUSG00000141331	1
ENSMUSG00000103538	0
ENSMUSG00000142702	1
ENSMUSG00000103518	0
ENSMUSG00000118654	0
ENSMUSG00000106564	0
ENSMUSG00000081355	0
ENSMUSG00000125669	18
ENSMUSG00000103792	0
ENSMUSG00000074620	0
ENSMUSG00000141455	4
ENSMUSG00000104887	1
ENSMUSG00000132270	8
ENSMUSG00000105357	0
ENSMUSG00000126966	0
ENSMUSG00000104616	0
ENSMUSG00000141291	8
ENSMUSG00000022187	0
ENSMUSG00000028009	0
ENSMUSG00000068957	0
ENSMUSG00000074466	292
ENSMUSG00000085677	0
ENSMUSG00000090017	0
ENSMUSG00000090163	0
ENSMUSG00000104908	0
ENSMUSG00000104939	1
ENSMUSG00000105023	0
ENSMUSG00000105265	545
ENSMUSG00000105512	2
ENSMUSG00000105662	0
ENSMUSG00000119987	3
ENSMUSG00000122440	53
ENSMUSG00000128500	1
ENSMUSG00000130994	5
ENSMUSG00000138320	5
ENSMUSG00000143085	0
ENSMUSG00000103827	20
ENSMUSG00000091329	10
ENSMUSG00000104786	3
ENSMUSG00000105596	9
ENSMUSG00000086923	0
ENSMUSG00000053957	15
ENSMUSG00000106525	0
ENSMUSG00000103718	4
ENSMUSG00000102820	11
ENSMUSG00000106023	0
ENSMUSG00000106550	7
ENSMUSG00000105279	12
ENSMUSG00000102699	0
ENSMUSG00000120211	2
ENSMUSG00000097515	41
ENSMUSG00000105550	13
ENSMUSG00000105476	1
ENSMUSG00000104055	1
ENSMUSG00000103655	1
ENSMUSG00000103115	73
ENSMUSG00000106398	1
ENSMUSG00000106019	133
ENSMUSG00000140633	2
ENSMUSG00000135074	25
ENSMUSG00000042579	970
ENSMUSG00000138357	0
ENSMUSG00000138399	0
ENSMUSG00000129793	0
ENSMUSG00000126808	0
ENSMUSG00000105941	2
ENSMUSG00000120086	13
ENSMUSG00000105552	31
ENSMUSG00000126961	42
ENSMUSG00000129185	1
ENSMUSG00000140225	4
ENSMUSG00000130156	0
ENSMUSG00000105350	7
ENSMUSG00000137654	0
ENSMUSG00000128704	1
ENSMUSG00000128663	0
ENSMUSG00000128742	0
ENSMUSG00000057609	0
ENSMUSG00000027923	0
ENSMUSG00000104215	0
ENSMUSG00000042092	0
ENSMUSG00000103243	0
ENSMUSG00000091421	127
ENSMUSG00000068889	0
ENSMUSG00000027919	0
ENSMUSG00000049593	0
ENSMUSG00000068887	0
ENSMUSG00000095870	0
ENSMUSG00000059832	0
ENSMUSG00000102469	0
ENSMUSG00000046676	0
ENSMUSG00000054325	0
ENSMUSG00000042031	0
ENSMUSG00000104364	0
ENSMUSG00000087835	0
ENSMUSG00000043472	0
ENSMUSG00000065665	0
ENSMUSG00000074433	0
ENSMUSG00000068885	0
ENSMUSG00000027912	0
ENSMUSG00000104298	0
ENSMUSG00000096879	0
ENSMUSG00000138789	0
ENSMUSG00000138744	0
ENSMUSG00000103628	0
ENSMUSG00000078657	0
ENSMUSG00000103902	0
ENSMUSG00000049133	0
ENSMUSG00000102609	1
ENSMUSG00000102439	2
ENSMUSG00000081640	4
ENSMUSG00000102485	0
ENSMUSG00000103273	0
ENSMUSG00000102476	0
ENSMUSG00000041991	0
ENSMUSG00002076970	0
ENSMUSG00000103765	0
ENSMUSG00000041984	3
ENSMUSG00000104171	0
ENSMUSG00002075117	0
ENSMUSG00000057829	2
ENSMUSG00000141265	7
ENSMUSG00000052415	108
ENSMUSG00000120868	1
ENSMUSG00000137087	0
ENSMUSG00000135950	0
ENSMUSG00000124471	0
ENSMUSG00000124432	0
ENSMUSG00000128319	0
ENSMUSG00000128035	6
ENSMUSG00000129956	0
ENSMUSG00000129879	3
ENSMUSG00000097250	12
ENSMUSG00000129997	9
ENSMUSG00000143305	0
ENSMUSG00000129209	0
ENSMUSG00000094392	76
ENSMUSG00000131395	2
ENSMUSG00000104108	13
ENSMUSG00000104074	1
ENSMUSG00000064872	0
ENSMUSG00000103650	0
ENSMUSG00000141314	0
ENSMUSG00000041750	1
ENSMUSG00000104265	0
ENSMUSG00000103913	0
ENSMUSG00000102394	0
ENSMUSG00000077672	0
ENSMUSG00000102893	2
ENSMUSG00000122287	1
ENSMUSG00000128559	0
ENSMUSG00000074506	325
ENSMUSG00000136433	0
ENSMUSG00000120576	0
ENSMUSG00000133435	0
ENSMUSG00000120591	2
ENSMUSG00000127468	0
ENSMUSG00000077376	0
ENSMUSG00002075896	0
ENSMUSG00000135002	1
ENSMUSG00000142819	0
ENSMUSG00000125684	20
ENSMUSG00000141315	5
ENSMUSG00000134824	13
ENSMUSG00000125197	0
ENSMUSG00000142629	0
ENSMUSG00000140331	40
ENSMUSG00000121872	0
ENSMUSG00000138874	0
ENSMUSG00000127413	3
ENSMUSG00000120121	10
ENSMUSG00000096935	76
ENSMUSG00000097280	142
ENSMUSG00000097428	499
ENSMUSG00000097156	4901
ENSMUSG00000137975	236
ENSMUSG00000092988	0
ENSMUSG00002075840	0
ENSMUSG00000106493	0
ENSMUSG00000138054	105
ENSMUSG00000138012	199
ENSMUSG00000137535	0
ENSMUSG00000103766	2
ENSMUSG00000103574	0
ENSMUSG00000136847	1
ENSMUSG00000098008	9
ENSMUSG00000137145	0
ENSMUSG00000098186	0
ENSMUSG00000103912	1
ENSMUSG00000131057	0
ENSMUSG00000102155	0
ENSMUSG00000128398	23
ENSMUSG00000103204	0
ENSMUSG00000092522	2
ENSMUSG00000118443	0
ENSMUSG00000102238	0
ENSMUSG00000064765	0
ENSMUSG00000104122	0
ENSMUSG00000143120	0
ENSMUSG00000103511	0
ENSMUSG00000121389	0
ENSMUSG00000121390	0
ENSMUSG00000103598	0
ENSMUSG00000095128	1
ENSMUSG00000102480	0
ENSMUSG00000090527	0
ENSMUSG00000104471	0
ENSMUSG00000102390	0
ENSMUSG00000103986	3
ENSMUSG00000102757	0
ENSMUSG00000074589	0
ENSMUSG00000095522	0
ENSMUSG00000036951	0
ENSMUSG00000070465	0
ENSMUSG00000103177	0
ENSMUSG00000084647	0
ENSMUSG00000130468	0
ENSMUSG00000103764	0
ENSMUSG00000063001	0
ENSMUSG00000127894	0
ENSMUSG00000089175	0
ENSMUSG00000130644	0
ENSMUSG00000102270	6
ENSMUSG00000124047	0
ENSMUSG00000104336	0
ENSMUSG00000102883	0
ENSMUSG00002076226	0
ENSMUSG00000129928	0
ENSMUSG00002075172	0
ENSMUSG00000124028	0
ENSMUSG00000090131	0
ENSMUSG00000085290	0
ENSMUSG00000103905	0
ENSMUSG00000097724	6
ENSMUSG00000090303	10
ENSMUSG00000129390	0
ENSMUSG00000089039	2
ENSMUSG00000129430	1
ENSMUSG00000043897	96
ENSMUSG00000093447	1
ENSMUSG00000093416	5
ENSMUSG00000139973	3
ENSMUSG00000104082	1
ENSMUSG00000088511	0
ENSMUSG00000144246	0
ENSMUSG00000106536	6
ENSMUSG00000104745	1
ENSMUSG00000097852	15
ENSMUSG00000133529	0
ENSMUSG00000120150	11
ENSMUSG00000133571	0
ENSMUSG00000124153	0
ENSMUSG00000140867	0
ENSMUSG00000140908	0
ENSMUSG00000143449	6
ENSMUSG00000120630	21
ENSMUSG00000143432	0
ENSMUSG00000131485	0
ENSMUSG00000140856	0
ENSMUSG00000140897	0
ENSMUSG00000144333	0
ENSMUSG00000105562	0
ENSMUSG00000106220	0
ENSMUSG00000106490	2
ENSMUSG00000080545	0
ENSMUSG00000105784	3
ENSMUSG00000105058	2
ENSMUSG00000028024	93
ENSMUSG00000043020	34
ENSMUSG00000037737	89
ENSMUSG00000102692	28
ENSMUSG00000091648	61
ENSMUSG00000049404	32
ENSMUSG00000047824	961
ENSMUSG00000028139	92
ENSMUSG00000028197	58
ENSMUSG00000049300	717
ENSMUSG00000027864	725
ENSMUSG00000039131	169
ENSMUSG00000033439	398
ENSMUSG00000027880	0
ENSMUSG00000028271	1340
ENSMUSG00000045475	0
ENSMUSG00000080907	1
ENSMUSG00000047674	0
ENSMUSG00000049013	1
ENSMUSG00000028073	285
ENSMUSG00000091685	2
ENSMUSG00000048581	166
ENSMUSG00000042747	908
ENSMUSG00000028023	2
ENSMUSG00000028059	5458
ENSMUSG00000074457	1495
ENSMUSG00000027849	785
ENSMUSG00000027861	1409
ENSMUSG00000044313	2
ENSMUSG00000027695	462
ENSMUSG00000045092	7086
ENSMUSG00000045934	307
ENSMUSG00000017688	1
ENSMUSG00000027809	1354
ENSMUSG00000059921	3627
ENSMUSG00000010538	49
ENSMUSG00000019338	2656
ENSMUSG00000037922	15
ENSMUSG00000001020	2
ENSMUSG00000012042	0
ENSMUSG00000051000	188
ENSMUSG00000038354	382
ENSMUSG00000027937	1416
ENSMUSG00000028187	391
ENSMUSG00000040264	0
ENSMUSG00000068923	19610
ENSMUSG00000068747	5267
ENSMUSG00000027822	1525
ENSMUSG00000050092	0
ENSMUSG00000015522	3256
ENSMUSG00000009108	12
ENSMUSG00000004032	2433
ENSMUSG00000046259	0
ENSMUSG00000027869	2
ENSMUSG00000070368	14
ENSMUSG00000051431	1
ENSMUSG00000010136	63
ENSMUSG00000068740	6153
ENSMUSG00000039221	1320
ENSMUSG00000027823	4686
ENSMUSG00000028012	23
ENSMUSG00000028031	9
ENSMUSG00000048655	32
ENSMUSG00000027845	600
ENSMUSG00000028039	233
ENSMUSG00000043164	49
ENSMUSG00000027890	210
ENSMUSG00000042642	553
ENSMUSG00000036832	16
ENSMUSG00000027808	2589
ENSMUSG00000040209	3517
ENSMUSG00000028256	852
ENSMUSG00000027955	172
ENSMUSG00000044365	2059
ENSMUSG00000028188	64
ENSMUSG00000028037	48
ENSMUSG00000025757	13866
ENSMUSG00000038298	7
ENSMUSG00000051278	784
ENSMUSG00000053398	1718
ENSMUSG00000045328	60
ENSMUSG00000048031	0
ENSMUSG00000025437	4124
ENSMUSG00000027770	7564
ENSMUSG00000037225	222
ENSMUSG00000027983	487
ENSMUSG00000060798	549
ENSMUSG00000105734	0
ENSMUSG00000058388	1499
ENSMUSG00000068890	0
ENSMUSG00000027895	2802
ENSMUSG00000055436	9932
ENSMUSG00000051444	136
ENSMUSG00000028133	224
ENSMUSG00000027710	1524
ENSMUSG00000038393	1738
ENSMUSG00000037161	72
ENSMUSG00000027884	890
ENSMUSG00000038550	814
ENSMUSG00000028163	1168
ENSMUSG00000047557	1064
ENSMUSG00000028116	3
ENSMUSG00000048652	0
ENSMUSG00000040037	13349
ENSMUSG00000028070	1653
ENSMUSG00000027800	527
ENSMUSG00000028125	738
ENSMUSG00000042312	476
ENSMUSG00000028199	687
ENSMUSG00000054199	1074
ENSMUSG00000027703	0
ENSMUSG00000040322	159
ENSMUSG00000028019	153
ENSMUSG00000058952	5
ENSMUSG00000027997	131
ENSMUSG00000068739	5169
ENSMUSG00000028093	643
ENSMUSG00000075700	11846
ENSMUSG00000037730	1640
ENSMUSG00000027963	6153
ENSMUSG00000033233	265
ENSMUSG00000028174	28
ENSMUSG00000028011	217
ENSMUSG00000028016	650
ENSMUSG00000040998	227
ENSMUSG00000028194	4056
ENSMUSG00000053819	9553
ENSMUSG00000027669	679
ENSMUSG00000028003	6
ENSMUSG00000109293	48
ENSMUSG00000027806	2526
ENSMUSG00000057123	17
ENSMUSG00000055865	13
ENSMUSG00000028179	129
ENSMUSG00000048938	5
ENSMUSG00000040253	306
ENSMUSG00000033554	383
ENSMUSG00000058897	455
ENSMUSG00000040289	1542
ENSMUSG00000068922	632
ENSMUSG00000023057	0
ENSMUSG00000004892	6898
ENSMUSG00000028111	123
ENSMUSG00000027630	4035
ENSMUSG00000033147	1275
ENSMUSG00000027938	24
ENSMUSG00000025758	93
ENSMUSG00000027765	521
ENSMUSG00000054988	1
ENSMUSG00000052430	1267
ENSMUSG00000074206	1
ENSMUSG00000028109	0
ENSMUSG00000091091	13
ENSMUSG00000028104	1261
ENSMUSG00000038975	2128
ENSMUSG00000037797	2
ENSMUSG00000015852	87
ENSMUSG00000028008	9
ENSMUSG00000056306	156
ENSMUSG00000027606	4
ENSMUSG00000028165	3397
ENSMUSG00000040086	5
ENSMUSG00000039756	1551
ENSMUSG00000001419	8373
ENSMUSG00000038526	1240
ENSMUSG00000027531	3835
ENSMUSG00000069114	766
ENSMUSG00000040809	162
ENSMUSG00000027947	277
ENSMUSG00000063600	60
ENSMUSG00000074655	0
ENSMUSG00000048796	754
ENSMUSG00000027940	3706
ENSMUSG00000002428	1604
ENSMUSG00000027855	1508
